# WAVELENGTH_UNIT	nm
# COMPNAME       	Gaia_RP
# NAME           	Gaia_RP
# DETECTOR       	photon
#
## WAVELENGTH	None	nm
## THROUGHPUT	None	filter throughput definition
#
WAVELENGTH,THROUGHPUT
620.3062483270022, 0.0016724424910918856
630.3328421788926, 0.014559491818401105
633.6862927778046, 0.032395861693258254
635.9490666067807, 0.07694535757286158
636.4165357432904, 0.1038022161751957
637.7729064472978, 0.12897528967107452
638.2567357353565, 0.17551886397075012
639.1885034363703, 0.2254173261953134
639.9436322298066, 0.27702603723400576
640.1599666988946, 0.32308278077079056
641.0916075770281, 0.37282863279614986
641.1324445444606, 0.42196911693990113
641.1655453161993, 0.4618003789321966
642.070807035246, 0.4798033095230828
642.1045419213859, 0.5203976225113992
642.4393543251801, 0.5661789913009219
642.6059995897959, 0.5881540145004581
643.2544703409628, 0.6185504151412878
643.8321739249643, 0.6709231917590428
644.0492439667576, 0.7178650744512121
644.2674300498968, 0.7661499268963781
645.0199462920004, 0.8146148678314638
645.8825955232915, 0.7813407714897398
645.9523481074152, 0.8652763810520482
646.8828475796267, 0.9136487412845696
648.7019949735756, 0.9600320960122275
653.1644609309038, 0.9732227746872659
666.5127812146856, 0.9657714462412261
674.0791264837367, 0.9643132137056926
686.9781893966091, 0.9519198512630414
694.1034954173895, 0.9554087256393282
704.8054280240901, 0.9774569064251664
711.4907981556576, 0.9872205964463503
724.4049587559532, 0.992994784536235
731.5294346633357, 0.995484755790458
744.881504292631, 0.9925451397790733
751.9997128438599, 0.9874933924617144
764.4617348879942, 0.9848585203021578
772.9777101195662, 0.9782695281478346
784.0306206002538, 0.9635202248237033
799.1434575929245, 0.9367133267499427
805.3682012588381, 0.9278541720985825
817.8178115704279, 0.9102838484435751
823.594361256067, 0.8977622731931731
831.5848685303692, 0.8710479846453587
836.9151390690697, 0.8571681715763237
844.4614386368103, 0.8315882784635449
849.3469519031346, 0.8181815499663275
856.000137846507, 0.7892169335258281
862.8095811076691, 0.769727177604594
867.9867447242179, 0.7501634801010708
871.9806508682666, 0.735184852460619
877.7446239516169, 0.7075294324558009
881.737135043983, 0.6908720926241029
887.9441366830683, 0.6606633656892671
892.3826476100776, 0.6450281578803357
896.8106865906909, 0.6167917079085434
901.2478205835721, 0.599499589365395
906.121370224862, 0.5716966320765816
910.1145154316293, 0.5558023432409047
914.9855286153147, 0.5249471819680073
918.9779128848006, 0.5081372319371052
923.406009841588, 0.47997054662780625
926.9538038221569, 0.4638346179310071
931.8257047660038, 0.4340477280525391
935.8184695041305, 0.4176956086192496
940.6899899793368, 0.38745088814316897
944.6821206030625, 0.37033571771385854
949.5555434214721, 0.3423801502258409
953.547800868078, 0.32541758999573456
959.3089838480632, 0.294404745608424
963.3022558777106, 0.2786630669719513
968.1769469249227, 0.2522336014759756
972.6138453895976, 0.23465806399144795
978.376966947895, 0.20597797550625874
982.8142096461022, 0.18881666570528532
989.0238926832264, 0.1618345544107671
993.9069630993104, 0.14548826279078297
1000.5626369123004, 0.11951738279051649
1005.446767205312, 0.10444647640673899
1015.2160604919313, 0.07554734668984686
1024.1013983033815, 0.05428379984837339
1033.4345938223178, 0.03627802535047597
1043.7499149491991, 0.021635193951919707
1053.0004357854518, 0.011277085091120576
1059.6730602175567, 0.005703450092282791
1072.5781760406217, 0.0005937562480136105
1081.035328102712, 0.000
